	Gene_0	Gene_1	Gene_2	Gene_3	Gene_4	Gene_5	Gene_6	Gene_7	Gene_8	Gene_9	Gene_10	Gene_11	Gene_12	Gene_13	Gene_14	Gene_15	Gene_16	Gene_17	Gene_18	Gene_19	Gene_20	Gene_21	Gene_22	Gene_23	Gene_24	Gene_25	Gene_26	Gene_27	Gene_28	Gene_29	Gene_30	Gene_31	Gene_32	Gene_33	Gene_34	Gene_35	Gene_36	Gene_37	Gene_38	Gene_39	Gene_40	Gene_41	Gene_42	Gene_43	Gene_44	Gene_45	Gene_46	Gene_47	Gene_48	Gene_49
Cell_117	0.1024125462	0.01523427959	0.3620387361	0.0008993611718	-7.503010394e-05	0.0006847700372	-1.16254908	0.1768739658	-0.0006983168988	-0.0002180947805	-0.1856618521	-0.01868964299	-0.004190075277	-6.473107312e-05	0.001215291098	-7.470681359e-05	-7.628484557e-05	1.456120956	0.0006632473825	-6.704778295e-06	0.001650704526	0.009098396278	-0.003586915529	-3.327858128e-05	0.01467419586	-0.01123340991	0.1241279529	0.01610672256	-0.001180647273	0.009964307448	-0.001296683147	0.01073552869	0.4836816275	-0.003898369948	0.07639068378	0.00131794845	-0.001467209074	0.8532415646	0.0008041277266	-0.00219237078	-0.0001213401836	-0.8509687775	-9.04641698e-05	6.972955195e-06	0.7691995649	0.02147385186	7.789107386e-05	-0.0001021558888	-0.01915272444	-0.00447887238
Cell_118	-0.009439699493	-0.0343402915	-0.03963739232	0.6897522904	-8.414810271e-05	0.0001079984508	-0.02015718692	-0.007556055538	-0.09079691935	-0.3958176646	-0.01714788438	-0.04525155647	0.04117072304	5.361611722e-05	0.9751922643	-0.0001213036954	-0.05069840113	-0.00224612373	0.5664207449	-1.429117393e-05	-0.008833323272	0.02595629192	0.008531039013	-7.994621584e-05	-0.03111034078	-0.05100669865	0.01153960336	0.01866790815	-0.2479397575	0.02406911097	0.007431752791	-0.02419365661	0.002496134606	-0.03044126128	0.007170459531	-0.003121133041	-0.006350916961	0.03419396904	0.008780031494	0.002272923942	5.308412144e-05	0.0775706001	-0.2941263916	5.084713317e-05	-0.001134687552	0.02510053622	0.3268727902	-2.83883714e-06	0.0399992592	-0.01953724248
Cell_119	0.01654331205	-0.002077009735	0.0004350857062	0.0001685590963	-0.0002553885348	-0.0001318219459	-0.003707533451	1.601859507	0.0004890226639	3.038045052e-05	0.03173195255	2.767031512e-05	0.00142592625	-8.083639965e-05	0.0002761110367	1.973767759e-05	4.695064155e-05	-0.0001478590312	0.0001281633288	1.341773118	-0.0002665661343	-0.001285838943	0.02482836146	8.917684672e-05	-0.001880847136	-0.000985363633	-0.02110062544	0.0001502133769	0.0007683317714	-8.309149479e-05	0.0001709472491	-0.001398299089	-0.04451298013	-0.0007435311761	-0.003276589549	-0.009637777412	-2.096305469e-05	-0.04204461784	0.0008096050898	0.0003562794532	-2.127935167e-05	-1.299540085e-05	-7.758205987e-05	-1.882340059e-05	-1.9821629e-05	0.0002235298841	1.229404963e-05	0.0001997487706	0.002401073678	-5.71064656e-05
Cell_120	-0.01601493105	-0.01024854717	-0.05618285097	0.05068527131	9.339969083e-05	0.0001839877165	-0.03760181836	-0.01636234881	0.05358891247	-0.04999241068	-0.0428941428	-0.510175959	0.1929460449	6.370878038e-05	0.07182136378	-4.497347778e-06	-0.006411914238	0.04872273243	0.03570452102	2.944247862e-05	0.8744146028	-0.001731335502	0.005474290553	0.000103590693	0.002080821904	-0.3036325517	0.02871899436	-0.4164074408	0.07916657652	0.2707783619	0.000338988878	-0.00713307792	0.06006805687	-0.2316632605	-0.02228195442	-0.002078999585	-0.04738108176	-0.1924855951	0.09726978865	-0.0005811535535	8.766404561e-05	0.1320083845	-0.037241362	-9.620286572e-05	0.02573399182	-0.5610457973	-0.01599082564	8.069305468e-05	-0.006458558854	-0.14857357
Cell_121	-0.001648399271	-0.6704445214	-0.1128986518	0.04845765746	-7.887798762e-05	7.204575745e-05	0.004499121924	-0.03595963944	0.1787249976	-0.007296100547	-0.001588823502	0.02081297508	0.473164294	4.347759656e-05	0.06837549263	-5.035854935e-05	-0.0009470985447	-0.006053764199	0.02662853613	1.390105905e-05	-0.07008341454	0.5058796695	0.1634629139	-6.182225319e-06	-0.6255702336	-0.4828312113	0.001083578142	0.05076260966	0.2815969104	-0.01106005048	0.05825350344	-0.4733259723	-0.401999618	-0.1899460554	0.2854206311	-0.0635823793	-0.03875691247	0.03269878011	0.01172137051	0.09128875797	-7.170275356e-06	-0.001558967901	-0.005464685181	9.167911075e-06	-0.003161004	0.06857283824	0.01069067855	-8.382275478e-05	0.8138563081	-0.1215023511
Cell_122	-0.01107535797	-0.02184658437	0.004096551116	0.001489383503	-1.59733863e-05	-5.575025976e-07	0.002561351652	0.0008941888287	0.005870169982	-0.0001092731288	-0.0211667277	0.0002366816257	0.01567543857	7.735128556e-05	0.002180402368	-4.266540735e-05	-0.0001574462928	-0.0003570892956	0.0008578682001	8.901800491e-06	-0.002246286313	-0.01293705932	0.973817652	2.949526601e-05	-0.02040989983	-0.01656632766	0.0139220288	0.002040295464	0.009445104309	-6.156699796e-05	0.0018804158	-0.01551197299	0.01548773981	-0.006324814281	0.01203429755	-0.3787903245	-0.001449780546	0.02921942551	0.01067325184	0.00300734339	-5.991636881e-05	0.0001174390793	-8.952562351e-05	-8.029167493e-05	-0.000141087323	0.00275701129	0.0002683432182	-0.000179967278	0.02642081044	-0.004391984636
Cell_123	0.01715559259	0.0101425974	0.06096774554	0.08889158203	2.092733035e-05	-0.0001573172134	0.02441296599	0.4267973496	1.645213041	0.04736059124	0.04106703152	0.5164272015	-0.1952370253	-8.432655862e-05	0.1257159309	-7.854711853e-05	0.006040970982	-0.03253507605	-0.09474904173	3.356320929e-05	0.2175008151	0.002195586565	-0.006007778688	2.892202752	-0.002149619276	0.2317374624	-0.02759579255	0.2770365123	2.645207805	-0.2740600775	-0.0001881547768	0.007270054432	-0.05523091962	0.2341770057	0.5745908352	0.002201453203	0.04791456246	0.1111544592	-0.0644376478	0.0005172325803	8.899688397e-05	-0.1431603677	0.03532148499	-1.475867685e-05	-0.01718107864	0.3733424852	-0.05319709142	-2.017555958e-05	0.00633239612	0.150260463
Cell_124	0.002180710962	0.7534018215	-0.1383095904	-0.03160642647	-0.0001478857688	-5.909496017e-05	-0.006152023999	0.4416270658	-0.05990908054	0.007928986415	0.002321106245	-0.01324932591	-0.4866874827	-2.032917538e-05	-0.04458394527	7.930657621e-05	0.001159420103	0.007925513359	-0.02556900274	-2.346984357e-05	0.07912324985	0.4463025022	-0.1846546494	-9.073726894e-05	0.7058704747	-0.3710967506	-0.001534641065	-0.06703793946	-0.09200872387	0.007065530281	-0.06562963224	0.5319248606	0.451033888	0.1576852585	0.2206222336	0.07165507165	0.0322377243	-0.04327780682	0.04316946533	-0.1028590689	2.420446592e-05	-0.001875979747	0.005759702116	1.153916315e-05	0.004017334737	-0.090460982	-0.01158485367	2.734941965e-06	0.6469807416	0.1007138444
Cell_125	-0.0003164314232	-0.0004654311956	-0.001656307572	-0.01320317093	8.758512529e-05	-4.227462391e-05	0.0005514928566	0.0001077132697	-0.1699673346	-0.00443827593	-0.0005878527833	-0.008778377883	0.003430682309	2.655342204e-05	-0.01870206018	-0.0001355438064	-0.0006301500459	-0.0008204612904	0.006557861415	-8.620114466e-06	2.595747912e-05	0.0002046821774	0.0002106386232	-0.0001689494674	-0.0001830853324	1.093437117	0.0004219985614	0.008168600426	-0.2727503661	0.004740724032	-2.770646697e-05	-0.0003473522815	0.0003443985059	-0.004008931927	0.0003495656739	-0.0003098690664	-0.0007947304835	0.005715041088	-0.4977737563	-1.501995956e-05	-1.755958692e-05	0.003766187013	-0.003306801888	-6.68910728e-05	-0.0004773758241	0.0107364288	0.003551318819	5.809642433e-05	0.0002758137243	-0.002613601467
Cell_126	0.0002076675589	0.07988521815	-0.01460346189	-0.005899270256	-9.606660324e-06	0.0001646721747	-0.0005415747622	0.004245632018	-0.02147411207	0.001149800974	0.0002475754582	-0.001002039785	-0.05709324113	4.121984145e-05	-0.008434519448	-2.2742884e-05	3.097925892e-05	0.0008526971854	-0.003170975482	-2.981322074e-07	0.008344791561	0.04748960978	-0.01938141828	-7.460497278e-05	0.0747645722	0.05855985475	0.8347809112	-0.007330352722	-0.03382864345	0.0004810860483	-0.006995312542	0.05643058022	2.483309805	0.02333223944	-0.03416200803	0.007502048967	0.004775971487	-0.004950274967	-0.03881137772	-0.01079041499	1.198150278e-05	-0.0003243104576	0.0006184992424	-7.727173064e-05	0.0004499576989	-0.009936278583	-0.001299775162	-5.165033999e-05	-0.09703083883	0.01488846892
Cell_127	-0.01840324512	-0.006690161824	-0.06512216109	0.04074771364	-2.39834492e-05	0.0001493699958	0.03927315196	0.01114430441	0.03690891847	-0.01226740105	-0.02321876816	-0.4164593312	0.1563639392	2.841552314e-06	0.05758283155	-1.830953752e-05	-0.001547649766	-0.04606053353	0.02938299852	3.662665704e-05	0.0002288180096	-0.003706445511	0.004354794854	2.174944734e-05	0.002993247969	-0.252360739	0.01528241557	0.392792027	0.05355976444	0.2209541164	-0.0001049540735	-0.004896129233	0.02075297835	-0.1885304025	0.02330449144	-0.001639873557	-0.03849916829	0.2661126127	0.08237384738	-0.0006157192278	6.615689346e-05	0.1538364188	-0.008901649269	1.548806889e-05	-0.02441978305	0.5292317574	0.009981592495	6.237285412e-06	-0.006825530041	-0.120815438
Cell_128	0.0004733972503	0.001545399532	0.001900271348	0.06072902192	3.036048565e-05	-4.078531593e-05	0.000933696617	0.0003325484104	0.004141332911	0.01784222739	0.000800282011	0.00203621008	-0.001961034123	-2.882022653e-05	0.08581746883	0.0001236266868	0.002394989988	2.956138824e-05	-0.0257687877	-4.876569259e-05	0.0004120292891	-0.001150432569	-0.0003051354016	-7.37702425e-06	0.001483252602	0.002222611195	-0.0004068509042	-0.000740977839	1.184203397	-0.001197115983	-0.0003849896637	0.001129178516	-0.0001794647752	0.001459459722	-0.0002961148015	0.0001388552009	0.0002934771479	-0.001538425066	-0.0003795077868	-5.489192201e-05	5.455554695e-05	-0.003387136247	0.01339690335	8.651849059e-05	-4.351580777e-06	-0.001204754919	-0.01493091407	1.159880761e-05	-0.001764740472	0.0008926517782
Cell_129	-0.07393676992	0.006555261626	-0.2634055001	0.01228263349	4.409301851e-05	0.000497229084	0.0145487048	0.01345369135	0.1790017953	0.005237824783	-0.1407075497	0.02269297376	-0.0129744491	-6.266019775e-05	0.01766154139	-3.091095124e-05	0.0006470248677	0.002477489474	-0.008168914026	4.140122433e-05	0.000829065071	0.003226708855	0.02373200432	-4.653941027e-05	0.00559774102	-1.156432938	0.09402374118	-0.02166179026	0.2874368672	1.087822957	-0.0005715395855	0.004626719432	0.1969545828	0.01204326496	0.01475356023	-0.009278100096	0.001857690047	0.1743028825	0.5262220068	-0.0007893814472	-3.146222926e-05	0.6120595398	0.003841685032	-6.975992652e-05	0.001408915035	-0.02924904976	-0.00438406158	-0.0001337987989	-0.00717441473	0.006212826771
Cell_130	0.02369260301	0.02525301368	-0.02567060386	-0.05193519503	-9.172524772e-05	-0.0002473745807	0.0351245284	0.01557323634	-0.05761671754	0.0497819483	0.05716565713	0.5094367735	-0.2033844391	-9.474959402e-05	-0.07323782995	2.039872686e-05	0.00642554396	-0.04763575626	-0.03616502382	-7.923363177e-05	-0.8650927214	0.01046754852	-0.6785242198	4.628104454e-05	0.01213815576	0.3144831491	-0.03821901182	0.4075094812	-0.08548104327	-0.2703868534	0.7195924611	0.01784324488	-0.07047283378	0.2358134096	0.01357707656	0.263734531	0.04818368675	0.1679685743	-0.1047316484	-0.3749801506	-0.0001464167291	-0.1327181177	0.03694662432	0.0001135691804	-0.02532838555	0.5491670474	0.01545954507	0.0001217293771	-0.01203641734	0.1514313443
Cell_131	-0.00609389481	0.1597210019	-0.05520898021	0.136298237	5.751473053e-05	4.067090298e-05	0.007252993736	0.0852577862	-0.1982457946	-0.05289661124	-0.008593165745	-0.1358923157	-0.05616346048	1.442161178e-06	0.1927946604	-1.605286108e-05	-0.006718746923	-0.01194804031	0.1192324933	-5.499654386e-05	0.02029415677	0.0963552033	-0.04704434145	9.473846347e-05	0.1874645309	-0.1971206242	0.005810778072	0.1009779427	-0.3403823969	0.0720955073	-0.01679514806	0.9472079616	0.8173236974	-0.7172476455	0.03693688311	0.01839393961	-0.1463782388	0.07198224123	-0.07071325195	-0.02776887782	1.395808192e-05	0.0561748695	-0.03934921962	0.0001269401484	-0.006173716462	0.1361186876	0.04239207106	-0.0001702226569	0.0903037758	-0.4589688245
Cell_132	0.0003750659778	0.1050122872	-0.01925754285	-0.007758031482	-0.0001241225523	0.0001210731711	-0.001002357842	0.005633527351	-0.02813190965	0.001119481924	0.0004200080795	-0.001314922695	-0.07479529872	-1.622886693e-05	-0.01081441338	-4.427016344e-06	0.0002249412271	0.001114922916	-0.004151211312	-0.0001299000633	0.01092902089	0.06221528781	-0.02552352889	0.0001710714112	0.09797216852	0.07669789905	-0.000272429444	-0.009792574746	-0.04421589484	0.0007165836463	-0.009121561143	0.07401702562	3.256749687	0.03057907307	-0.04470761844	0.009887918735	0.006260302331	-0.006248657472	-0.05075641984	-0.01421477038	4.847607124e-05	-0.0003472707406	0.001079175854	-0.0001816032525	0.0007198702757	-0.01318434229	-0.001672416742	-1.234117281e-05	-0.1273712376	0.01958918722
Cell_133	0.01053920876	0.04985001812	0.0310841165	-0.2528810574	-7.792806524e-05	8.023731384e-07	-0.01395524727	0.02286195842	-0.01769610377	0.0869360331	0.01434900339	0.2049432512	-0.1073197349	3.744815368e-05	-0.3574930845	2.125850673e-05	0.0112719336	0.02131469947	-0.2027466179	-0.0001720128019	-0.0006107317999	0.02707387743	0.00124120703	4.241094144e-05	-0.01628535845	0.2101814248	-0.00974391695	-0.1818443135	0.00868020583	-0.1088307792	0.0005229809109	0.03521357418	0.01351515921	1.255785052	0.003886134096	-0.000495512375	0.2562329046	-0.1281012033	0.1178735934	0.003001143129	1.950087063e-06	-0.08777525584	0.06465401105	-0.0001440966962	0.0112708929	-0.2447483669	-0.07158541905	-4.866858199e-06	0.04082972797	0.8032996736
Cell_134	3.60992263e-05	5.572268648e-05	0.0001628078008	0.001282829003	4.968156741e-05	-5.024180365e-05	-0.0001161175874	0.5411198142	0.01537775653	0.0002943092463	1.471699532e-05	0.0008005392347	-0.0002384086503	-0.0001383389827	0.001856391545	9.65697588e-05	1.502446812e-06	5.140837679e-05	-0.0006320506341	-0.0001088049603	1.556660997e-05	-1.298972448e-05	-9.780516352e-05	-5.370811662e-05	-2.706770936e-05	-0.09940678525	8.428890389e-06	-0.0006573923344	0.02482658819	-0.0004829002247	1.576387088e-05	-7.190118441e-05	0.0001053178602	0.0006267774535	0.7303936044	1.262278063e-05	0.0001306759412	-0.0005341457157	0.04531323892	-6.904590913e-05	0.0001274118658	-0.0002640166887	0.0002196560515	-0.0001251883386	-6.192096338e-05	-0.0009647296632	-0.0003020277787	-2.472281789e-05	-0.0002026934739	0.0002744113875
Cell_135	5.59600986e-05	0.03945180202	-0.007185056013	-0.002989850733	1.841708356e-05	1.233830874e-05	-0.000401509471	0.001982782663	-0.01054263766	0.0005704829115	0.0002245672893	-0.000512524102	-0.02810876491	-9.942571918e-05	-0.004094649738	-6.011983872e-05	9.344199923e-05	0.0004423113104	-0.001590053496	0.0001693500807	0.00421893667	0.02339247608	-0.00958773061	-7.74196965e-05	0.03678106698	0.02885581982	-0.0001223303616	-0.003670204594	-0.01666371737	0.000345773087	-0.003366936382	0.02774724106	0.02360750559	0.01144749173	-0.01675977037	0.6551440623	0.002404328239	-0.002300509781	-0.01907169146	-0.005341575908	4.425752144e-05	-0.0003223604086	0.0002759377777	-8.153909184e-05	0.0002467105144	-0.004971091085	-0.0006883661347	-3.81585806e-05	-0.04800920765	0.007393942329
Cell_136	-0.003945846087	-0.03080595579	-0.01880276324	-0.004280654796	-0.0001113328973	-7.289811103e-05	-0.007351803567	-0.003541960161	-0.08573699976	-0.163239578	-0.006600907898	-0.01313978131	0.02682621438	3.405134481e-05	-0.006066767193	2.150822935e-05	-0.02098119412	-0.002051507621	0.005239237244	-8.679801558e-05	-0.005415744074	0.02324687601	0.005928244873	-1.531240957e-05	-0.02851221762	0.3086388763	0.004273592222	0.01740547598	-0.1380495796	0.006967040951	0.004561805671	-0.0216287847	-0.009699560563	-0.01507043979	0.01052733948	-0.002263524987	0.7398362383	0.01946816128	0.495243983	0.003181184288	6.561284664e-05	0.03099749281	-0.1212324612	-3.812414249e-05	-0.0009989522525	0.02378881462	0.13497156	0.0001048030028	0.0369601064	2.320109926
Cell_137	-5.974453929e-05	-2.625229748e-05	0.0002104696153	0.001494277236	-5.09729889e-06	0.0001073623086	-0.0001303173846	0.6346596699	0.01815519976	0.0004635290213	-8.01353418e-05	0.0009559324633	-0.0004154524426	0.0001876430904	0.002065747668	9.325791902e-05	0.0002251769367	5.020731853e-05	-0.0007522759628	4.077918091e-05	7.791286838e-05	-0.0001476019752	-4.379575666e-05	0.0001310082613	-3.702782716e-05	-0.1164001337	6.541671655e-05	-0.0009770842935	0.02904374416	-0.0005042751073	-7.873585588e-05	-6.460099745e-05	5.295089943e-05	0.0005046881668	0.8564358453	-2.006519599e-05	0.0001289552793	8.784136065	0.05299091147	-6.367588506e-05	-1.236841758e-05	-0.0003903040692	0.000328117597	-4.602871217e-05	-3.402154295e-05	-0.001090459936	-0.0003267867155	-6.626072874e-05	-0.0001213669428	0.0002778152188
Cell_138	5.252389953e-05	7.31226066e-05	-6.077348557e-05	2.599925144e-05	-2.912806005e-05	-0.0001070985829	-8.238429581e-05	2.00107721e-06	-0.0001684953473	1.211823258e-05	2.387855268e-05	-9.718651209e-05	7.727108978e-05	-2.495496392e-05	0.0001061750433	-4.521858892e-06	4.911913182e-05	2.741972685e-05	4.428698301e-05	-2.130334352e-05	-5.168367659e-07	5.107893777e-05	3.646135922e-05	-4.22813223e-05	-1.317031766e-05	-0.0001465740113	-3.482278912e-05	2.70065663e-05	4.927515603e-05	-3.999348126e-05	-2.335701727e-05	-3.937915052e-05	-2.765399747e-05	-0.0001044416646	0.0001599935379	-4.8638575e-05	0.000129405446	-1.480729249e-05	0.6256795746	0.0001483479455	-1.005551372e-05	-7.853867979e-05	-5.294901572e-05	-0.000102769746	0.0001507715296	-4.214599868e-05	3.212442455e-05	-4.257241262e-05	0.0001911924828	1.519376052e-05
Cell_139	-0.005581961736	-0.02494970754	0.2111476681	-0.03188662532	8.45230293e-05	7.863265998e-05	0.03072194068	0.01279522924	-0.02753512525	0.03395685411	-0.001459363065	0.3450195845	-0.1074795381	1.368890326e-05	-0.04518746329	7.224389e-05	0.004314308289	-0.0350026486	-0.02276430379	-0.0001251685261	-0.6082351221	-0.0179051065	1.418773464	-3.685532943e-05	-0.03117510968	0.1809411213	0.001058415905	0.2990900177	-0.04010854979	-0.1829748483	0.5059394846	-0.01762211401	-0.01823446451	0.146903095	0.03345062467	-0.5516270812	0.03006752641	0.1812614473	-0.05002677174	0.793966788	7.67230893e-05	-0.08826586276	0.02528121142	1.33840237e-05	-0.01865060408	0.4029642964	0.01176103482	0.0001313958289	0.04283671161	0.09398633523
Cell_140	-2.983338274e-05	2.467428506e-06	2.901199581e-05	0.000140452458	0.0001868916436	3.564584626e-05	-0.0001773655206	-6.089945231e-05	5.97297842e-05	-0.000114007105	-1.966904656e-05	-5.065097709e-05	3.526890365e-05	0.0001034634396	5.965749965e-05	6.213504044e-05	-0.0001335905311	3.219298513e-05	-7.8708771e-05	-1.009374872e-05	0.0001157943796	0.0001134012655	-1.038389192e-05	1.036515833e-05	1.532052207e-05	0.000133683467	-1.436607877e-05	-3.907079334e-05	0.0001109960813	-1.085989552e-05	3.631029937e-05	-3.930632525e-05	-3.04784137e-06	8.775595334e-05	-2.259784897e-05	-0.0001218568113	-9.2835014e-05	-3.420030404e-05	5.414468044e-06	-2.992745491e-05	1.077947537	-0.0001414755868	8.009775036e-05	-0.0001079583058	7.825717891e-05	-2.245482463e-05	-8.451545524e-05	-0.6489296089	-9.837791226e-05	4.396327281e-05
Cell_141	-0.08079659049	0.007123059769	-0.2894169595	-0.001992198967	8.387844063e-05	0.0005038061068	0.0164023473	0.01497686694	-0.00265040246	0.0006112591856	-0.153604685	0.01459113643	-0.01054036488	0.0001535808538	-0.002823910899	-1.721760219e-05	0.0002217424639	0.001776742406	-0.001279138623	2.120520681e-05	0.0007508073604	0.004192794024	-0.001894913485	0.0001093169683	0.006323828927	0.01099105109	0.1025563348	-0.01445815917	-0.004080366328	-0.007625717941	-0.0005420314868	0.005002514547	0.2149710613	0.008588884365	0.01627978493	0.0006765664049	0.001196660589	0.1958676372	-0.00550765566	-0.0008869272118	6.529270395e-05	0.6720029136	0.0004079691205	-3.037146954e-05	0.0008725883823	-0.01947828114	-0.0004959033285	2.951803115e-07	-0.008191150575	0.003792411482
Cell_142	0.02219300051	0.08546547446	0.09461162894	0.008613351829	7.481634377e-05	-0.0002329590578	0.04730471167	0.01771412244	0.2322000127	0.9915113473	0.03929768302	0.06682447108	-0.08561418952	2.819069997e-05	0.01233474671	-6.838173482e-05	0.1269161194	0.01005896035	-0.01722673492	-2.940117429e-05	0.02215473886	-0.06535468575	-0.01091897964	6.10387766e-05	0.07821804263	0.1001319234	-0.02630953438	-0.08514238899	0.3739468839	-0.03544560944	-0.01843180496	0.06020727353	-0.0009911628474	0.0553705679	-0.01968681234	0.004254245243	0.01151453939	-0.1035371521	-0.0130483709	-0.005716173448	-0.0001489301243	-0.1830891197	0.7366627224	-0.000126046737	0.005232713794	-0.1147977533	-0.8188410089	6.848391247e-05	-0.1013067031	0.03577405949
Cell_143	0.000130675402	5.322133822e-05	-0.0001095019505	-5.99329157e-05	1.057271508e-05	-3.774137803e-05	3.985589851e-05	-0.0001570861573	-0.0002773433938	4.948398268e-05	-0.0001396171776	-0.0001483083629	0.0001228954182	4.656582254e-05	-8.910055351e-05	-1.474074029e-05	2.664120327e-05	-9.525393888e-05	-2.32615074e-05	-7.269055431e-06	-0.0001026344289	-5.218505004e-05	-2.277117145e-05	-3.155944171e-05	-1.528130245e-06	-9.941788831e-05	-1.929370402e-05	-0.0001388422641	8.018694249e-05	-7.815381175e-05	-5.21678486e-05	-6.44007414e-05	-7.089402803e-05	-5.313969389e-05	-3.142882687e-05	-2.622307772e-05	7.340941096e-05	8.976906983e-05	-0.00012169129	4.592850507e-05	1.918505606	5.636800468e-05	-2.894693525e-05	0.8752738222	-3.336642975e-05	-2.707660069e-05	1.305425225e-05	-1.154942683	3.939549278e-05	-3.981111175e-05
Cell_144	-5.13754417e-05	-0.0001119295261	-2.114758665e-05	-8.307383253e-05	-5.401795018e-05	-6.345852281e-05	-1.740217731	-0.0001718989058	2.642821349e-05	-2.540178003e-05	-0.0001813396887	8.93142178e-05	-3.076256216e-05	-4.327741739e-05	-0.0001236715988	0.0001016240363	-0.0001267587955	-5.138644826e-06	9.469889769e-05	1.867809925e-06	4.852423294e-05	-1.757436862e-05	9.337030447e-05	-6.544582391e-05	7.457034916e-05	1.430761097e-05	-0.0001218128868	-4.207620517e-06	9.974335355e-06	-1.596351387e-05	-8.502168625e-05	-9.391202367e-05	-4.27624657e-05	5.710847623e-05	-0.0001546088461	6.312850827e-05	-2.850653753e-05	1.092017943e-05	-4.765951104e-05	1.117756687e-05	5.671869608e-05	-6.02828635e-05	-0.0001103025654	-9.208874726e-05	1.174233335	8.460749145e-05	-5.056866563e-05	5.684293661e-05	2.184847035e-05	2.592017562e-05
Cell_145	-0.0001121215668	-9.217507273e-05	7.035979772e-05	0.0002256768397	4.796180432e-06	-6.930329459e-05	8.245966357e-05	0.04032865952	0.001184168005	8.486319541e-05	-4.107865016e-05	5.654920966e-05	4.307051754e-07	0.0001792584363	8.236282192e-05	1.641419274e-05	-1.638166392e-05	5.931808922e-05	-7.426829155e-05	-8.581126263e-05	-1.57015123e-05	-0.0001137800619	4.128349615e-05	-8.942122511e-05	0.000145667502	-0.007451289138	5.420569382e-05	-0.0001073812043	0.001843523081	-0.0002069450716	0.0001279158268	2.068206987e-05	-9.683184665e-05	7.255853718e-05	0.05428255211	-0.0001153823635	-6.000850994e-05	0.5571157117	0.003509521277	1.718470095e-05	0.0002137354099	3.225721292e-05	-8.070698655e-05	5.888810189e-05	3.184113273e-05	1.160157268	7.952686921e-05	-2.248404864e-05	-2.692984692e-05	4.526666004e-05
Cell_146	0.01382493227	0.05617682727	0.05977897439	-0.02071003154	-5.237321228e-05	-6.422181313e-05	0.03274575511	0.01203255028	-0.1853751705	0.6539127139	0.02510817802	0.02739631555	-0.05015468697	0.0001419019334	-0.02938103371	6.59948664e-05	0.08358143359	0.004746179644	0.0015229282	-0.0001234569707	0.01477704126	-0.04329922505	-0.006992223084	0.0001028206126	0.05162014071	0.05601248111	-0.01673861091	-0.04113564659	-0.2963416959	-0.01455490648	-0.01207807143	0.03966981587	0.0002613988617	0.02891997176	-0.01226848654	0.002777375379	0.006021963085	-0.05781389465	-0.005304377262	-0.003596681913	-0.0001391810967	-0.1145464922	0.4860068797	0.0001587978668	0.002500869216	-0.05545143978	0.5253720233	-9.684728473e-05	-0.06700971013	0.0186613953
Cell_147	-1.266053562e-05	-1.048326597e-05	5.20216877e-05	6.283428733e-05	-8.462665631e-05	2.480928802e-05	-2.755251539e-05	-2.113736264e-06	-0.0001083741972	-4.547639508e-05	-2.135108806e-05	1.75221307e-06	-0.0001766757217	0.0001369190813	6.144194154e-05	-1.149990894e-05	8.304575593e-05	7.279815841e-05	4.992753215e-05	-5.276017979e-05	-2.448181607e-05	8.707545272e-05	-1.976151134e-05	-7.975796767e-05	-9.413369319e-07	1.546603003e-05	6.563519777e-05	-9.880907847e-05	9.954855407e-05	-9.459495219e-06	6.702091235e-05	-3.814318832e-05	-0.0002398112491	-7.221373553e-05	3.427969494e-06	-8.936556891e-05	-8.813112171e-06	-1.203982333e-06	0.0001612450238	-2.17534251e-06	-5.884838038e-05	-0.0001314957343	1.660775396e-05	2.231221131e-05	7.745592247e-05	-2.476202187e-06	-4.802736317e-05	4.75999505	5.373616901e-05	5.334341469e-05
Cell_148	-0.001648215883	-0.5016151953	0.09168357645	0.03693964862	0.000147586821	0.0001107601708	0.004302429463	-0.02670598966	0.1344228836	-0.005791165024	-0.001705297612	0.006584167318	0.3573987491	9.606618654e-05	0.05239099843	-3.202754603e-05	-0.0007325858382	-0.005429507191	0.02047864848	3.264417902e-05	-0.05235679868	-0.2972602345	0.1222015944	6.640155178e-05	-0.4678567534	-0.3665027583	0.001199076501	0.04652238961	0.211715766	-0.003609969124	0.04349625264	-0.354049267	-0.300278955	-0.1461612392	0.2138064573	-0.04760026796	-0.02979102853	0.0301308064	0.2428186546	0.06812844499	-8.707791935e-05	0.002185253354	-0.00430165372	8.661442494e-05	-0.002960894853	0.06266885987	0.008194225605	3.303378189e-05	0.6085537041	-0.09349503598
Cell_149	-0.0001963240964	-0.0003336581972	-0.0009369369629	-0.006630752143	-4.980558221e-05	-2.918610001e-05	0.0001681662942	0.0001695760984	-0.08616883813	-0.002280355659	-0.0002759179224	-0.004478469178	0.001801550208	-0.0001021051284	-0.009472600788	7.635569207e-05	-0.0002934276119	-0.0004315864263	0.00342969721	0.0002415653971	-7.691548658e-05	0.0001709915638	0.000127305953	0.0001412227707	-9.83266801e-05	0.5551519851	0.0003243136943	0.00396595289	-0.1384849382	0.002304819732	0.0001203253618	-0.0001178642483	0.0001293992741	-0.001923954394	0.0002967082518	-5.142497701e-05	-0.0002844994247	0.002755212953	0.8121349501	8.652417471e-05	-5.94819195e-05	0.001925481439	-0.001578976846	0.0001287665192	-0.0004084556009	0.005412587346	0.001797346923	3.069521815e-05	3.785337383e-05	3.837073017
